time,position,Pipe elevation profile,Heat transfer - gas-wall,Heat transfer - oil-wall,Heat transfer - gas-oil,Heat transfer - average-wall,Heat transfer - OHTC,Heat transfer - surroundings,MFR - continuous gas,MFR - continuous oil,MFR - bubbles,MFR - droplets,MFR - total gas,MFR - total liquid,MFR - total,Pressure,Temperature - gas,Temperature - oil,Temperature - average,Temperature - surroundings,CO2 mGas total,CO2 mOil total,CO2 mTotal,Velocity - gas,Velocity - oil
202.5638936954208,175,,717.4901569190566,5689.422242623146,0,5689.422242623145,407.52296784622024,425.2186540488346,,,,,,,,178.45249371654128,33.165229768864776,33.165229768864776,33.165229768864776,4,,,,,
202.5638936954208,200,0,,,,,,,-9.688230292035634e-229,60.198867946802004,0,-1.522762185198769e-228,-9.688230292035634e-229,60.198867946802004,60.198867946802004,,,,,,,,,3.658683242529973,3.658683242529968
202.5638936954208,225,,688.808971144461,5563.535855753157,0,5563.535855753157,406.86355016792805,425.2186540488346,,,,,,,,178.19524277511016,31.39804974967211,31.39804974967211,31.39804974967211,4,,,,,
202.5638936954208,250,0,,,,,,,-5.793279978419209e-233,60.24525171565207,0,-9.675602532797012e-233,-5.793279978419209e-233,60.24525171565207,60.24525171565207,,,,,,,,,3.606064508731305,3.6060645087313
202.5638936954208,275,,615.7463603811227,5131.457770182216,0,5131.457770182216,404.37353439699064,425.2186540488346,,,,,,,,177.94087299260212,29.29911391762562,29.29911391762562,29.29911391762562,4,,,,,
202.5638936954208,300,0,,,,,,,-2.538861911520963e-237,60.29853178369543,1.828149238203549e-250,1.464181969079898e-139,-2.53886191152078e-237,60.29853178369543,60.29853178369543,,,,,,,,,3.5515329434725746,3.5515329434725698
202.5638936954208,325,,601.1168851181565,5144.7237350094965,0,5144.7237350094965,404.4557188611989,425.2186540488346,,,,,,,,177.69043693976425,27.19255082001149,27.19255082001149,27.19255082001149,4,,,,,
202.5638936954208,350,0,,,,,,,-8.706072895555517e-242,60.36795742741425,7.307239041306335e-252,1.6136969266044801e-102,-8.706072894824793e-242,60.36795742741425,60.36795742741425,,,,,,,,,3.5015969396765687,3.501596939676564
202.5638936954208,375,,585.781157211287,5161.211995284171,0,5161.211995284171,404.55732316990367,425.2186540488346,,,,,,,,177.44339159785505,25.16600852710809,25.16600852710809,25.16600852710809,4,,,,,
202.5638936954208,400,0,,,,,,,-3.6597868537813506e-246,60.46489685501006,-3.553267452419483e-254,4.759584360845358e-93,-3.6597868893140253e-246,60.46489685501006,60.46489685501006,,,,,,,,,3.457380314766424,3.4573803147664197
202.5638936954208,425,,569.4929948399886,5181.752803477722,0,5181.752803477722,404.6830662914097,425.2186540488346,,,,,,,,177.19908700059653,23.19706041986234,23.19706041986234,23.19706041986234,4,,,,,
202.5638936954208,450,0,,,,,,,-2.2474230160942865e-250,60.598657916454215,-3.2899971653181535e-258,7.871411193454835e-93,-2.2474230489942582e-250,60.598657916454215,60.598657916454215,,,,,,,,,3.418562037246647,3.4185620372466428
202.5638936954208,475,,552.1320299877189,5206.683406720203,0,5206.683406720203,404.8344528869551,425.2186540488346,,,,,,,,176.95698962172892,21.27492281833105,21.27492281833105,21.27492281833105,4,,,,,
202.5638936954208,500,0,,,,,,,-1.2711277839038423e-254,60.77287936868184,-1.5136748357332644e-262,8.206647669140384e-93,-1.2711277990405907e-254,60.77287936868184,60.77287936868184,,,,,,,,,3.384923326257257,3.3849233262572525
202.5638936954208,525,,533.7573533420065,5235.579351432223,0,5235.579351432223,405.0082539065248,425.2186540488346,,,,,,,,176.71660037851277,19.405610492771757,19.405610492771757,19.405610492771757,4,,,,,
202.5638936954208,550,0,,,,,,,-5.588572367329471e-259,60.983599836853394,-4.249215347448255e-267,6.669973499835721e-93,-5.588572409821624e-259,60.983599836853394,60.983599836853394,,,,,,,,,3.3562332608028633,3.356233260802859
202.5638936954208,575,,514.6144342929589,5267.225531678603,0,5267.225531678603,405.19657730336286,425.2186540488346,,,,,,,,176.4774787834552,17.61136075354375,17.61136075354375,17.61136075354375,4,,,,,
202.5638936954208,600,0,,,,,,,-1.937387368856488e-263,61.21977513836218,-6.416827293653329e-272,4.566128037254735e-93,-1.937387375273315e-263,61.21977513836218,61.21977513836218,,,,,,,,,3.3321654120775217,3.3321654120775173
202.5638936954208,625,,484.73931397769957,5299.84373912709,0,5299.84373912709,405.38851148095046,425.2186540488346,,,,,,,,176.2392633125555,15.924810999503222,15.924810999503222,15.924810999503222,4,,,,,
202.5638936954208,650,0,,,,,,,-5.479323440554597e-268,61.465810500938794,7.794432118554133e-277,2.742267873182049e-93,-5.479323432760165e-268,61.465810500938794,61.465810500938794,,,,,,,,,3.312268898957966,3.3122688989579614
202.5638936954208,675,,430.677910379177,5331.473527833627,0,5331.473527833627,405.57255730444984,425.2186540488346,,,,,,,,176.0016822459543,14.380565792228651,14.380565792228651,14.380565792228651,4,,,,,
202.5638936954208,700,0,,,,,,,-1.2938341525524845e-272,61.704927362825615,-7.247438860266521e-281,5.481711384973558e-89,-1.2938341597999234e-272,61.704927362825615,61.704927362825615,,,,,,,,,3.2959892497945904,3.295989249794586
202.5638936954208,725,,520.5344138454632,5360.351632357006,0,5360.351632357006,405.7388385580016,425.2186540488346,,,,,,,,175.7645534187196,13.007283966630723,13.007283966630723,13.007283966630723,4,,,,,
202.5638936954208,750,0,,,,,,,-3.6629041270485036e-277,61.922177751053205,-2.5473177377598007e-284,4.1449852917258606e-89,-3.662904381780277e-277,61.922177751053205,61.922177751053205,,,,,,,,,3.2827178980526592,3.282717898052655
202.5638936954208,775,,537.7935955993835,5385.174317931551,0,5385.174317931551,405.8804506817839,425.2186540488346,,,,,,,,175.5277746962256,11.822465290049195,11.822465290049195,11.822465290049195,4,,,,,
202.5638936954208,800,0,,,,,,,-1.6718537651095414e-281,62.106402781235225,-1.7610387268082818e-288,2.327296300955282e-89,-1.671853941213414e-281,62.106402781235225,62.106402781235225,,,,,,,,,3.271847518454169,3.2718475184541647
202.5638936954208,825,,536.0044253336255,5405.204001408868,0,5405.204001408867,405.99384200180765,425.2186540488346,,,,,,,,175.2913086247432,10.830625349601746,10.830625349601746,10.830625349601746,4,,,,,
202.5638936954208,850,0,,,,,,,-8.03273746029408e-286,62.25099068686236,-7.000589482553175e-293,1.1425730170019966e-89,-8.032738160353029e-286,62.25099068686236,62.25099068686236,,,,,,,,,3.2628176544060015,3.262817654405997
202.5638936954208,875,,528.1532869574457,5420.242220348744,0,5420.242220348745,406.07846628938427,425.2186540488346,,,,,,,,175.05516485058166,10.024342691203572,10.024342691203572,10.024342691203572,4,,,,,
202.5638936954208,900,0,,,,,,,-3.1810000564820953e-290,62.35366299857906,-1.777817451651347e-297,5.153112899471397e-90,-3.181000234263841e-290,62.35366299857906,62.35366299857906,,,,,,,,,3.2551421823062596,3.255142182306255
202.5638936954208,925,,519.1490336567068,5430.520861549149,0,5430.520861549149,406.136057609557,425.2186540488346,,,,,,,,174.81938306133677,9.386895259611094,9.386895259611094,9.386895259611094,4,,,,,
202.5638936954208,950,0,,,,,,,-1.0157590789441035e-294,62.41565963058415,-1.9444179247221758e-302,2.182125381225061e-90,-1.0157590983882827e-294,62.41565963058415,62.41565963058415,,,,,,,,,3.363690163555292,3.3636901635552876
202.5638936954208,975,,101.28241814751269,5519.369158214738,0,5519.369158214738,406.6255933856146,425.2186540488346,,,,,,,,80.13300669557123,4.576622607885724,4.576622607885724,4.576622607885724,4,,,,,
202.5638936954208,1000,0,,,,,,,8.145996384842053e-298,62.422760869012386,5.987330759765256e-305,9.181633635110934e-91,8.145996983575128e-298,62.422760869012386,62.422760869012386,,,,,,,,,3.482923467112498,3.4829234671124936
410.04517789043814,0,0,,,,,,,0,60,0,0,0,60,60,,,,,,,,,3.868450067124038,3.868450067124038
410.04517789043814,25,,786.6203703005934,5954.006668963486,0,5954.006668963486,408.82426220391045,425.2186540488346,,,,,,,,174.96534771680427,38.367098396631775,38.367098396631775,38.367098396631775,4,,,,,
410.04517789043814,50,0,,,,,,,0,60.01354197685532,0,0,0,60.01354197685532,60.01354197685532,,,,,,,,,3.840404267708003,3.8404042677079975
410.04517789043814,75,,767.8902222924208,5877.476344994238,0,5877.476344994238,408.459072475615,425.2186540488346,,,,,,,,174.69470753991564,36.70920561358952,36.70920561358952,36.70920561358952,4,,,,,
410.04517789043814,100,0,,,,,,,0,60.02781806203172,0,0,0,60.02781806203172,60.02781806203172,,,,,,,,,3.786315724338405,3.7863157243384
410.04517789043814,125,,746.6356959288884,5789.5683439685445,0,5789.5683439685445,408.02851573572644,425.2186540488346,,,,,,,,174.42945591361857,35.039004684542476,35.039004684542476,35.039004684542476,4,,,,,
410.04517789043814,150,0,,,,,,,0,60.04298647194364,0,0,0,60.04298647194364,60.04298647194364,,,,,,,,,3.7335818983171283,3.7335818983171234
410.04517789043814,175,,722.5484498061122,5687.345101678314,0,5687.345101678314,407.51230726118615,425.2186540488346,,,,,,,,174.16780753815968,33.34913237844739,33.34913237844739,33.34913237844739,4,,,,,
410.04517789043814,200,0,,,,,,,0,60.05921330363435,0,0,0,60.05921330363435,60.05921330363435,,,,,,,,,3.682027803559912,3.682027803559907
410.04517789043814,225,,695.2022129665837,5567.6337613721325,0,5567.6337613721325,406.88545103686033,425.2186540488346,,,,,,,,173.909667755308,31.63048579853904,31.63048579853904,31.63048579853904,4,,,,,
410.04517789043814,250,0,,,,,,,0,60.07667601540049,0,0,0,60.07667601540049,60.07667601540049,,,,,,,,,3.6282122610206526,3.6282122610206478
410.04517789043814,275,,621.5658889624847,5124.0343420440495,0,5124.0343420440495,404.3273742070566,425.2186540488346,,,,,,,,173.6547260608053,29.652797479116884,29.652797479116884,29.652797479116884,4,,,,,
410.04517789043814,300,0,,,,,,,0,60.09707396483796,0,2.571879992650138e-221,0,60.09707396483796,60.09707396483796,,,,,,,,,3.5725420042805585,3.5725420042805536
410.04517789043814,325,,607.8278022633925,5132.526464549922,0,5132.526464549922,404.3801695988242,425.2186540488346,,,,,,,,173.40378626037395,27.628414262303977,27.628414262303977,27.628414262303977,4,,,,,
410.04517789043814,350,0,,,,,,,0,60.11827880998565,0,1.0535834777226201e-179,0,60.11827880998565,60.11827880998565,,,,,,,,,3.5206905462786153,3.5206905462786104
410.04517789043814,375,,594.2098994219497,5141.795884792976,0,5141.795884792976,404.43761402981715,425.2186540488346,,,,,,,,173.15671094392562,25.73212318586104,25.73212318586104,25.73212318586104,4,,,,,
410.04517789043814,400,0,,,,,,,0,60.14010787469278,0,1.1609523070501714e-165,0,60.14010787469278,60.14010787469278,,,,,,,,,3.474576078555409,3.4745760785554047
410.04517789043814,425,,580.7383776495483,5151.663226022413,0,5151.663226022413,404.4985545790182,425.2186540488346,,,,,,,,172.91291683886195,23.961534061586917,23.961534061586917,23.961534061586917,4,,,,,
410.04517789043814,450,0,,,,,,,0,60.16238055810351,0,7.201553182279726e-161,0,60.16238055810351,60.16238055810351,,,,,,,,,3.4335398662380534,3.433539866238049
410.04517789043814,475,,567.4272349172384,5161.96579888627,0,5161.96579888627,404.56195397489756,425.2186540488346,,,,,,,,172.67203157922333,22.31309444147911,22.31309444147911,22.31309444147911,4,,,,,
410.04517789043814,500,0,,,,,,,0,60.184939599331614,0,2.824503242847165e-156,0,60.184939599331614,60.184939599331614,,,,,,,,,3.3969986540214756,3.396998654021471
410.04517789043814,525,,554.2808052368338,5172.557245032299,0,5172.557245032299,404.6268883418964,425.2186540488346,,,,,,,,172.4337260987622,20.782247320915815,20.782247320915815,20.782247320915815,4,,,,,
410.04517789043814,550,0,,,,,,,0,60.207681135903805,0,8.246324656875553e-156,0,60.207681135903805,60.207681135903805,,,,,,,,,3.3644369503543676,3.364436950354363
410.04517789043814,575,,541.2933483145987,5183.308036540104,0,5183.308036540104,404.69254942811034,425.2186540488346,,,,,,,,172.19770925790812,19.36358060907213,19.36358060907213,19.36358060907213,4,,,,,
410.04517789043814,600,0,,,,,,,0,60.23059223639211,0,6.031111690692516e-152,0,60.23059223639211,60.23059223639211,,,,,,,,,3.3353999603777056,3.335399960377701
410.04517789043814,625,,528.445578376889,5194.110371792639,0,5194.110371792639,404.75827288551517,425.2186540488346,,,,,,,,171.96372291268202,18.050952869183504,18.050952869183504,18.050952869183504,4,,,,,
410.04517789043814,650,0,,,,,,,0,60.253790282369216,0,1.3678475474335476e-147,0,60.253790282369216,60.253790282369216,,,,,,,,,3.3094875036200073,3.309487503620003
410.04517789043814,675,,515.6985126672482,5204.885089877786,0,5204.885089877786,404.823577689301,425.2186540488346,,,,,,,,171.73153733041644,16.83761282624772,16.83761282624772,16.83761282624772,4,,,,,
410.04517789043814,700,0,,,,,,,0,60.277553807661384,0,1.0343217110536501e-138,0,60.277553807661384,60.277553807661384,,,,,,,,,3.2863488981880136,3.286348898188009
410.04517789043814,725,,315.0938811178165,5215.586387233811,0,5215.586387233811,404.88819115737596,425.2186540488346,,,,,,,,171.50094696821654,15.716342269057293,15.716342269057293,15.716342269057293,4,,,,,
410.04517789043814,750,0,,,,,,,0,60.3023316847551,0,2.9646431391697835e-134,0,60.3023316847551,60.3023316847551,,,,,,,,,3.2656786217589193,3.265678621758915
410.04517789043814,775,,458.0651871126183,5226.20126460963,0,5226.20126460963,404.9520416733385,425.2186540488346,,,,,,,,171.27176667090387,14.679651588829927,14.679651588829927,14.679651588829927,4,,,,,
410.04517789043814,800,0,,,,,,,0,60.32871895972788,0,6.317596429047999e-130,0,60.32871895972788,60.32871895972788,,,,,,,,,3.247212400551336,3.2472124005513314
410.04517789043814,825,,531.9351626333496,5236.742710108326,0,5236.742710108326,405.015214124834,425.2186540488346,,,,,,,,171.04382838408927,13.720042762764137,13.720042762764137,13.720042762764137,4,,,,,
410.04517789043814,850,0,,,,,,,0,60.35739386199396,0,1.1781740011569264e-125,0,60.35739386199396,60.35739386199396,,,,,,,,,3.2307233026911812,3.230723302691177
410.04517789043814,875,,556.5389113060955,5247.2375199056305,0,5247.2375199056305,405.07787442512966,425.2186540488346,,,,,,,,170.81697849066728,12.830329987789298,12.830329987789298,12.830329987789298,4,,,,,
410.04517789043814,900,0,,,,,,,0,60.389020246426995,0,2.018990211470388e-121,0,60.389020246426995,60.389020246426995,,,,,,,,,3.2160156792520067,3.2160156792520023
410.04517789043814,925,,562.2800860155512,5257.712797304425,0,5257.712797304425,405.14018787526544,425.2186540488346,,,,,,,,170.59107572840688,12.003799980211966,12.003799980211966,12.003799980211966,4,,,,,
410.04517789043814,950,0,,,,,,,0,60.424130006422494,0,3.247228917364383e-117,0,60.424130006422494,60.424130006422494,,,,,,,,,3.3168496053440424,3.316849605344038
410.04517789043814,975,,174.64863210286887,5368.906183016715,0,5368.906183016714,405.78777852274544,425.2186540488346,,,,,,,,80.12697111184384,6.5699607406554605,6.5699607406554605,6.5699607406554605,4,,,,,
410.04517789043814,1000,0,,,,,,,0,60.4610219186661,0,3.811511545859014e-113,0,60.4610219186661,60.4610219186661,,,,,,,,,3.4330592092028858,3.4330592092028813
606.3414360604498,0,0,,,,,,,0,60,0,0,0,60,60,,,,,,,,,3.8738675193347065,3.8738675193347065
606.3414360604498,25,,787.1049358995363,5951.647097902121,0,5951.647097902121,408.813133410676,425.2186540488346,,,,,,,,174.23455047401154,38.37954268399153,38.37954268399153,38.37954268399153,4,,,,,
606.3414360604498,50,0,,,,,,,0,60.00267627369813,0,0,0,60.00267627369813,60.00267627369813,,,,,,,,,3.8458776609327403,3.845877660932735
606.3414360604498,75,,768.6276223552691,5875.87877856237,0,5875.87877856237,408.4513548430711,425.2186540488346,,,,,,,,173.9636092435529,36.73587399889237,36.73587399889237,36.73587399889237,4,,,,,
606.3414360604498,100,0,,,,,,,0,60.00545828159538,0,0,0,60.00545828159538,60.00545828159538,,,,,,,,,3.7912177803294806,3.7912177803294758
606.3414360604498,125,,747.7060336205706,5788.631154947685,0,5788.631154947684,408.02386007627706,425.2186540488346,,,,,,,,173.69816777214774,35.08230771805444,35.08230771805444,35.08230771805444,4,,,,,
606.3414360604498,150,0,,,,,,,0,60.00837396533732,0,0,0,60.00837396533732,60.00837396533732,,,,,,,,,3.737955999985018,3.737955999985013
606.3414360604498,175,,724.0590888986956,5687.602643668693,0,5687.602643668693,407.51362944576226,425.2186540488346,,,,,,,,173.43642083126022,33.41201758153352,33.41201758153352,33.41201758153352,4,,,,,
606.3414360604498,200,0,,,,,,,0,60.011457819240356,0,0,0,60.011457819240356,60.011457819240356,,,,,,,,,3.6859179577912125,3.6859179577912076
606.3414360604498,225,,697.298855182137,5569.87054986908,0,5569.87054986908,406.8973927388047,425.2186540488346,,,,,,,,173.1782739203396,31.71659675250021,31.71659675250021,31.71659675250021,4,,,,,
606.3414360604498,250,0,,,,,,,0,60.01475339083754,0,0,0,60.01475339083754,60.01475339083754,,,,,,,,,3.631957252761708,3.631957252761703
606.3414360604498,275,,623.2518495469261,5119.474856821223,0,5119.474856821223,404.2989614003117,425.2186540488346,,,,,,,,172.92343804560863,29.7880749862519,29.7880749862519,29.7880749862519,4,,,,,
606.3414360604498,300,0,,,,,,,0,60.018587971236826,0,1.2010925262640515e-229,0,60.018587971236826,60.018587971236826,,,,,,,,,3.575939890004685,3.57593989000468
606.3414360604498,325,,609.7235786072424,5126.386292203389,0,5126.386292203389,404.3420123764095,425.2186540488346,,,,,,,,172.67262138494425,27.788013518650416,27.788013518650416,27.788013518650416,4,,,,,
606.3414360604498,350,0,,,,,,,0,60.02262488449852,0,5.3260250651994326e-188,0,60.02262488449852,60.02262488449852,,,,,,,,,3.523321353624097,3.523321353624092
606.3414360604498,375,,596.3338214481063,5134.030462443849,0,5134.030462443849,404.38950315860774,425.2186540488346,,,,,,,,172.42580824330835,25.914960017964347,25.914960017964347,25.914960017964347,4,,,,,
606.3414360604498,400,0,,,,,,,0,60.026867879574844,0,6.2992904815377695e-174,0,60.026867879574844,60.026867879574844,,,,,,,,,3.4764130158854303,3.476413015885426
606.3414360604498,425,,583.1079340707889,5142.243975958557,0,5142.243975958557,404.4403861045039,425.2186540488346,,,,,,,,172.1823937206091,24.166231983291368,24.166231983291368,24.166231983291368,4,,,,,
606.3414360604498,450,0,,,,,,,0,60.031322737609266,0,4.1630471380815767e-169,0,60.031322737609266,60.031322737609266,,,,,,,,,3.4345617193773004,3.434561719377296
606.3414360604498,475,,570.059574662184,5150.879543894826,0,5150.879543894826,404.49372243528404,425.2186540488346,,,,,,,,171.94200624070967,22.53804473852273,22.53804473852273,22.53804473852273,4,,,,,
606.3414360604498,500,0,,,,,,,0,60.0359962777406,0,1.7278555912261645e-164,0,60.0359962777406,60.0359962777406,,,,,,,,,3.3971904143977185,3.397190414397714
606.3414360604498,525,,557.1945285783581,5159.803594896381,0,5159.803594896381,404.54866767092386,425.2186540488346,,,,,,,,171.70431687413623,21.025735550435286,21.025735550435286,21.025735550435286,4,,,,,
606.3414360604498,550,0,,,,,,,0,60.04089522241192,0,1.400958385028395e-163,0,60.04089522241192,60.04089522241192,,,,,,,,,3.3637902765600565,3.363790276560052
606.3414360604498,575,,544.5124659276587,5168.8923587286945,0,5168.8923587286945,404.604447295511,425.2186540488346,,,,,,,,171.46903426483215,19.623999120266376,19.623999120266376,19.623999120266376,4,,,,,
606.3414360604498,600,0,,,,,,,0,60.04602498863103,0,4.06494204092368e-160,0,60.04602498863103,60.04602498863103,,,,,,,,,3.333913139511104,3.3339131395110995
606.3414360604498,625,,532.0063424827215,5178.0310919501435,0,5178.0310919501435,404.6603515891126,425.2186540488346,,,,,,,,171.23590013848514,18.32710263265284,18.32710263265284,18.32710263265284,4,,,,,
606.3414360604498,650,0,,,,,,,0,60.05138857181171,0,9.590649151891702e-156,0,60.05138857181171,60.05138857181171,,,,,,,,,3.3071645303580413,3.307164530358037
606.3414360604498,675,,519.6599846198953,5187.116126329578,0,5187.116126329578,404.715747372438,425.2186540488346,,,,,,,,171.0046853257251,17.12907179160152,17.12907179160152,17.12907179160152,4,,,,,
606.3414360604498,700,0,,,,,,,0,60.05698567005685,0,7.51838403447098e-147,0,60.05698567005685,60.05698567005685,,,,,,,,,3.2831973168727377,3.2831973168727333
606.3414360604498,725,,423.5561638003104,5196.057576089464,0,5196.057576089464,404.7700932411043,425.2186540488346,,,,,,,,170.7751862569308,16.02384438947479,16.02384438947479,16.02384438947479,4,,,,,
606.3414360604498,750,0,,,,,,,0,60.06281228070577,0,2.2264746721740285e-142,0,60.06281228070577,60.06281228070577,,,,,,,,,3.2617059680447573,3.261705968044753
606.3414360604498,775,,422.38985550358154,5204.781094352009,0,5204.781094352009,404.8229485715155,425.2186540488346,,,,,,,,170.54722188233805,15.005391520748674,15.005391520748674,15.005391520748674,4,,,,,
606.3414360604498,800,0,,,,,,,0,60.06886096982008,0,4.884883445484702e-138,0,60.06886096982008,60.06886096982008,,,,,,,,,3.2424214145473575,3.242421414547353
606.3414360604498,825,,522.1399757057277,5213.228228670839,0,5213.228228670839,404.8739738257667,425.2186540488346,,,,,,,,170.32063097072805,14.067808559327432,14.067808559327432,14.067808559327432,4,,,,,
606.3414360604498,850,0,,,,,,,0,60.07512203475786,0,9.350542656346825e-134,0,60.07512203475786,60.07512203475786,,,,,,,,,3.2251064885063245,3.22510648850632
606.3414360604498,875,,554.855459756456,5221.355657821576,0,5221.355657821576,404.9229241307691,425.2186540488346,,,,,,,,170.09526974104924,13.20537949079744,13.20537949079744,13.20537949079744,4,,,,,
606.3414360604498,900,0,,,,,,,0,60.081585595318266,0,1.6401925745056827e-129,0,60.081585595318266,60.081585595318266,,,,,,,,,3.209550120824802,3.2095501208247974
606.3414360604498,925,,565.54844045302,5229.135459044203,0,5229.135459044203,404.96964922352345,425.2186540488346,,,,,,,,169.87100965773877,12.412438182659685,12.412438182659685,12.412438182659685,4,,,,,
606.3414360604498,950,0,,,,,,,0,60.08824470215688,0,2.693611057034272e-125,0,60.08824470215688,60.08824470215688,,,,,,,,,3.3092381021471438,3.3092381021471393
606.3414360604498,975,,190.4069020099574,5341.168404752767,0,5341.168404752767,405.6285660524649,425.2186540488346,,,,,,,,80.12585503251476,6.942781097430043,6.942781097430043,6.942781097430043,4,,,,,
606.3414360604498,1000,0,,,,,,,0,60.09465075293088,0,2.2851349586254733e-121,0,60.09465075293088,60.09465075293088,,,,,,,,,3.4238362501594866,3.423836250159482
802.4932881103346,0,0,,,,,,,0,60,0,0,0,60,60,,,,,,,,,3.8750083773836983,3.8750083773836983
802.4932881103346,25,,787.1992112172657,5951.125980367385,0,5951.125980367385,408.8106744791372,425.2186540488346,,,,,,,,174.08228963761155,38.38197277160782,38.38197277160782,38.38197277160782,4,,,,,
